Timestamp,User_ID,Sensitivity,Action,Status,,,
03/20/2010 14:36:19,CWG3213,No,Delete,No,0,3,0
03/20/2010 14:38:42,CWG3213,Yes,Modify,No,1,2,0
03/20/2010 16:43:05,CWG3213,Yes,Modify,No,1,2,0
03/20/2010 16:46:39,CWG3213,No,Delete,No,0,3,0
03/20/2010 17:46:29,CWG3213,No,Delete,No,0,3,0
03/20/2010 17:47:21,CWG3213,Yes,Modify,No,1,2,0
03/20/2010 17:47:25,CWG3213,No,Delete,No,0,3,0
03/20/2010 17:47:40,CWG3213,No,Modify,No,0,2,0
03/20/2010 17:49:23,CWG3213,No,Read,No,0,1,0
03/20/2010 17:50:56,CWG3213,No,Read,No,0,1,0
03/20/2010 17:51:05,CWG3213,No,Read,No,0,1,0
03/20/2010 17:52:01,CWG3213,No,Modify,No,0,2,0
03/20/2010 17:54:27,CWG3213,No,Modify,No,0,2,0
03/20/2010 17:55:42,CWG3213,No,Delete,No,0,3,0
03/20/2010 17:59:40,CWG3213,Yes,Modify,No,1,2,0
03/21/2010 07:56:38,CWG3213,No,Delete,No,0,3,0
03/21/2010 08:21:48,CWG3213,Yes,Create,No,1,0,0
03/21/2010 09:58:25,CWG3213,No,Modify,No,0,2,0
03/21/2010 10:11:58,CWG3213,No,Delete,No,0,3,0
03/21/2010 10:34:28,CWG3213,Yes,Modify,No,1,2,0
03/21/2010 11:48:52,CWG3213,Yes,Modify,No,1,2,0
03/21/2010 11:56:00,CWG3213,No,Read,No,0,1,0
03/21/2010 11:56:16,CWG3213,No,Read,No,0,1,0
03/21/2010 13:34:00,CWG3213,No,Read,No,0,1,0
03/21/2010 13:34:13,CWG3213,Yes,Modify,No,1,2,0
03/21/2010 13:34:34,CWG3213,Yes,Modify,No,1,2,0
03/21/2010 13:35:38,CWG3213,No,Delete,No,0,3,0
03/21/2010 13:35:50,CWG3213,No,Delete,No,0,3,0
03/21/2010 13:35:57,CWG3213,Yes,Create,No,1,0,0
03/21/2010 13:36:08,CWG3213,Yes,Create,No,1,0,0
03/21/2010 13:36:13,CWG3213,No,Modify,No,0,2,0
03/21/2010 13:36:24,CWG3213,Yes,Modify,No,1,2,0
03/21/2010 13:36:28,CWG3213,No,Read,No,0,1,0
03/21/2010 13:36:55,CWG3213,No,Modify,No,0,2,0
03/21/2010 15:11:31,CWG3213,Yes,Modify,No,1,2,0
03/21/2010 15:18:02,CWG3213,No,Delete,No,0,3,0
03/21/2010 15:42:45,CWG3213,Yes,Create,No,1,0,0
03/21/2010 15:52:58,CWG3213,No,Delete,No,0,3,0
03/21/2010 16:49:00,CWG3213,No,Delete,No,0,3,0
03/21/2010 16:53:26,CWG3213,Yes,Modify,No,1,2,0
03/21/2010 18:40:44,CWG3213,No,Delete,No,0,3,0
03/21/2010 18:44:34,CWG3213,No,Delete,No,0,3,0
03/22/2010 10:43:16,CWG3213,No,Delete,No,0,3,0
03/22/2010 10:43:42,CWG3213,No,Delete,No,0,3,0
03/22/2010 10:47:23,CWG3213,No,Delete,No,0,3,0
03/22/2010 10:49:09,CWG3213,No,Read,No,0,1,0
03/22/2010 10:49:24,CWG3213,No,Delete,No,0,3,0
03/22/2010 11:01:15,CWG3213,No,Delete,No,0,3,0
03/22/2010 11:02:27,CWG3213,No,Read,No,0,1,0
03/22/2010 11:02:38,CWG3213,No,Modify,No,0,2,0
03/22/2010 11:02:56,CWG3213,No,Read,No,0,1,0
03/22/2010 11:03:06,CWG3213,Yes,Modify,No,1,2,0
03/22/2010 17:28:10,CWG3213,Yes,Modify,No,1,2,0
03/22/2010 17:30:50,CWG3213,No,Modify,No,0,2,0
03/22/2010 17:33:07,CWG3213,No,Read,No,0,1,0
03/22/2010 18:04:53,CWG3213,Yes,Modify,No,1,2,0
03/22/2010 18:09:37,CWG3213,No,Read,No,0,1,0
03/22/2010 18:11:31,CWG3213,Yes,Create,No,1,0,0
03/22/2010 18:12:24,CWG3213,No,Read,No,0,1,0
03/22/2010 18:12:30,CWG3213,No,Modify,No,0,2,0
03/22/2010 18:12:48,CWG3213,No,Modify,No,0,2,0
03/22/2010 18:28:14,CWG3213,Yes,Modify,No,1,2,0
03/23/2010 08:41:43,CWG3213,Yes,Create,No,1,0,0
03/23/2010 08:42:04,CWG3213,No,Read,No,0,1,0
03/23/2010 08:43:27,CWG3213,No,Modify,No,0,2,0
03/23/2010 08:44:23,CWG3213,No,Read,No,0,1,0
03/23/2010 08:44:48,CWG3213,Yes,Create,No,1,0,0
03/23/2010 08:46:57,CWG3213,No,Read,No,0,1,0
03/23/2010 08:49:25,CWG3213,No,Modify,No,0,2,0
03/23/2010 08:50:16,CWG3213,Yes,Modify,No,1,2,0
03/23/2010 10:55:32,CWG3213,Yes,Modify,No,1,2,0
03/23/2010 10:55:36,CWG3213,No,Modify,No,0,2,0
03/23/2010 10:55:59,CWG3213,No,Read,No,0,1,0
03/23/2010 10:56:51,CWG3213,Yes,Create,No,1,0,0
03/23/2010 10:58:00,CWG3213,No,Read,No,0,1,0
03/23/2010 10:58:54,CWG3213,Yes,Create,No,1,0,0
03/23/2010 10:59:27,CWG3213,No,Modify,No,0,2,0
03/23/2010 11:48:09,CWG3213,No,Modify,No,0,2,0
03/23/2010 11:49:20,CWG3213,Yes,Create,No,1,0,0
03/23/2010 11:52:26,CWG3213,No,Delete,No,0,3,0
03/23/2010 12:09:27,CWG3213,Yes,Create,No,1,0,0
03/23/2010 15:08:29,CWG3213,Yes,Modify,No,1,2,0
03/23/2010 15:08:44,CWG3213,No,Read,No,0,1,0
03/23/2010 15:09:14,CWG3213,No,Read,No,0,1,0
03/23/2010 15:21:43,CWG3213,Yes,Create,No,1,0,0
03/23/2010 15:31:11,CWG3213,No,Delete,No,0,3,0
03/23/2010 15:31:13,CWG3213,No,Modify,No,0,2,0
03/23/2010 15:57:30,CWG3213,No,Read,No,0,1,0
03/24/2010 10:02:22,CWG3213,No,Read,No,0,1,0
03/24/2010 10:03:59,CWG3213,Yes,Modify,No,1,2,0
03/24/2010 10:09:02,CWG3213,Yes,Modify,No,1,2,0
03/24/2010 10:40:41,CWG3213,Yes,Modify,No,1,2,0
03/24/2010 10:41:40,CWG3213,No,Delete,No,0,3,0
03/24/2010 10:55:13,CWG3213,No,Modify,No,0,2,0
03/24/2010 10:55:57,CWG3213,Yes,Modify,No,1,2,0
03/24/2010 11:09:54,CWG3213,No,Delete,No,0,3,0
03/24/2010 11:13:49,CWG3213,No,Delete,No,0,3,0
03/24/2010 12:47:49,CWG3213,No,Delete,No,0,3,0
03/24/2010 12:49:39,CWG3213,No,Read,No,0,1,0
03/24/2010 16:16:22,CWG3213,Yes,Modify,No,1,2,0
03/24/2010 16:46:16,CWG3213,Yes,Modify,No,1,2,0
03/24/2010 16:46:21,CWG3213,Yes,Modify,No,1,2,0
03/24/2010 16:46:56,CWG3213,No,Modify,No,0,2,0
03/24/2010 16:47:35,CWG3213,Yes,Create,No,1,0,0
03/24/2010 17:15:21,CWG3213,Yes,Create,No,1,0,0
03/24/2010 17:15:54,CWG3213,No,Modify,No,0,2,0
03/24/2010 18:22:18,CWG3213,No,Modify,No,0,2,0
03/24/2010 18:23:28,CWG3213,No,Modify,No,0,2,0
03/24/2010 18:24:44,CWG3213,No,Read,No,0,1,0
03/24/2010 18:25:00,CWG3213,Yes,Modify,No,1,2,0
03/24/2010 18:25:29,CWG3213,No,Delete,No,0,3,0
03/24/2010 18:27:09,CWG3213,No,Read,No,0,1,0
03/24/2010 18:27:27,CWG3213,Yes,Create,No,1,0,0
03/24/2010 18:28:30,CWG3213,No,Modify,No,0,2,0
03/25/2010 08:05:57,CWG3213,No,Modify,No,0,2,0
03/25/2010 08:07:06,CWG3213,No,Read,No,0,1,0
03/25/2010 08:18:22,CWG3213,No,Delete,No,0,3,0
03/25/2010 08:19:16,CWG3213,Yes,Modify,No,1,2,0
03/25/2010 08:19:17,CWG3213,No,Modify,No,0,2,0
03/25/2010 08:36:44,CWG3213,No,Read,No,0,1,0
03/25/2010 08:37:09,CWG3213,No,Read,No,0,1,0
03/25/2010 08:37:10,CWG3213,No,Delete,No,0,3,0
03/25/2010 08:38:07,CWG3213,No,Modify,No,0,2,0
03/25/2010 12:09:07,CWG3213,No,Modify,No,0,2,0
03/25/2010 12:09:15,CWG3213,Yes,Create,No,1,0,0
03/25/2010 12:23:17,CWG3213,No,Modify,No,0,2,0
03/25/2010 12:28:22,CWG3213,Yes,Create,No,1,0,0
03/25/2010 12:33:50,CWG3213,No,Read,No,0,1,0
03/25/2010 12:36:51,CWG3213,No,Modify,No,0,2,0
03/25/2010 12:41:17,CWG3213,No,Modify,No,0,2,0
03/25/2010 12:43:23,CWG3213,No,Modify,No,0,2,0
03/25/2010 12:44:12,CWG3213,No,Modify,No,0,2,0
03/25/2010 12:45:00,CWG3213,No,Read,No,0,1,0
03/25/2010 12:49:51,CWG3213,No,Delete,No,0,3,0
03/25/2010 13:45:20,CWG3213,Yes,Create,No,1,0,0
03/25/2010 13:46:13,CWG3213,No,Delete,No,0,3,0
03/25/2010 13:46:21,CWG3213,No,Read,No,0,1,0
03/25/2010 13:46:36,CWG3213,No,Modify,No,0,2,0
03/25/2010 13:47:05,CWG3213,Yes,Modify,No,1,2,0
03/25/2010 13:47:23,CWG3213,Yes,Modify,No,1,2,0
03/25/2010 13:48:06,CWG3213,No,Read,No,0,1,0
03/26/2010 08:41:39,CWG3213,No,Delete,No,0,3,0
03/26/2010 08:43:04,CWG3213,Yes,Create,No,1,0,0
03/26/2010 08:48:42,CWG3213,No,Modify,No,0,2,0
03/26/2010 09:44:24,CWG3213,No,Modify,No,0,2,0
03/26/2010 09:50:17,CWG3213,No,Read,No,0,1,0
03/26/2010 12:39:31,CWG3213,Yes,Create,No,1,0,0
03/26/2010 14:08:58,CWG3213,Yes,Create,No,1,0,0
03/26/2010 14:09:08,CWG3213,Yes,Create,No,1,0,0
03/26/2010 14:22:17,CWG3213,No,Delete,No,0,3,0
03/26/2010 14:22:33,CWG3213,Yes,Create,No,1,0,0
03/26/2010 15:12:32,CWG3213,No,Delete,No,0,3,0
03/26/2010 15:15:49,CWG3213,Yes,Modify,No,1,2,0
03/26/2010 15:17:45,CWG3213,Yes,Create,No,1,0,0
03/26/2010 15:17:49,CWG3213,No,Modify,No,0,2,0
03/26/2010 15:18:27,CWG3213,Yes,Modify,No,1,2,0
03/26/2010 15:20:41,CWG3213,No,Delete,No,0,3,0
03/26/2010 15:23:07,CWG3213,Yes,Modify,No,1,2,0
03/26/2010 15:23:24,CWG3213,Yes,Modify,No,1,2,0
03/26/2010 15:23:35,CWG3213,No,Modify,No,0,2,0
03/26/2010 15:26:11,CWG3213,Yes,Create,No,1,0,0
03/26/2010 16:04:00,CWG3213,No,Read,No,0,1,0
03/26/2010 16:05:21,CWG3213,No,Delete,No,0,3,0
03/26/2010 17:46:21,CWG3213,No,Read,No,0,1,0
03/26/2010 17:53:35,CWG3213,Yes,Modify,No,1,2,0
03/26/2010 18:01:11,CWG3213,No,Modify,No,0,2,0
03/26/2010 18:05:34,CWG3213,Yes,Create,No,1,0,0
03/28/2010 11:29:30,CWG3213,No,Delete,No,0,3,0
03/28/2010 11:29:43,CWG3213,Yes,Modify,No,1,2,0
03/28/2010 11:29:47,CWG3213,Yes,Create,No,1,0,0
03/28/2010 11:29:49,CWG3213,Yes,Modify,No,1,2,0
03/28/2010 11:29:51,CWG3213,No,Modify,No,0,2,0
03/28/2010 11:29:52,CWG3213,No,Delete,No,0,3,0
03/28/2010 11:29:54,CWG3213,No,Modify,No,0,2,0
03/28/2010 11:30:02,CWG3213,No,Delete,No,0,3,0
03/28/2010 12:43:47,CWG3213,No,Read,No,0,1,0
03/28/2010 12:44:42,CWG3213,No,Read,No,0,1,0
03/28/2010 13:08:29,CWG3213,No,Modify,No,0,2,0
03/28/2010 13:28:46,CWG3213,No,Delete,No,0,3,0
03/28/2010 13:50:25,CWG3213,No,Modify,No,0,2,0
03/28/2010 14:04:23,CWG3213,No,Read,No,0,1,0
03/28/2010 14:27:55,CWG3213,No,Delete,No,0,3,0
03/28/2010 14:28:05,CWG3213,Yes,Modify,No,1,2,0
03/28/2010 14:33:06,CWG3213,No,Delete,No,0,3,0
03/28/2010 14:45:14,CWG3213,No,Delete,No,0,3,0
03/28/2010 14:48:13,CWG3213,No,Modify,No,0,2,0
03/28/2010 14:54:47,CWG3213,Yes,Modify,No,1,2,0
03/28/2010 15:36:11,CWG3213,No,Modify,No,0,2,0
03/28/2010 15:37:17,CWG3213,No,Read,No,0,1,0
03/28/2010 16:06:09,CWG3213,Yes,Create,No,1,0,0
03/28/2010 16:09:00,CWG3213,No,Read,No,0,1,0
03/28/2010 18:02:04,CWG3213,Yes,Create,No,1,0,0
03/28/2010 18:02:34,CWG3213,No,Modify,No,0,2,0
03/28/2010 18:03:25,CWG3213,No,Read,No,0,1,0
03/29/2010 08:01:01,CWG3213,No,Delete,No,0,3,0
03/29/2010 08:42:05,CWG3213,No,Modify,No,0,2,0
03/29/2010 08:47:25,CWG3213,No,Delete,No,0,3,0
03/29/2010 08:58:47,CWG3213,Yes,Modify,No,1,2,0
03/29/2010 09:19:16,CWG3213,Yes,Modify,No,1,2,0
03/29/2010 10:32:08,CWG3213,Yes,Create,No,1,0,0
03/29/2010 10:34:28,CWG3213,No,Delete,No,0,3,0
03/29/2010 11:02:35,CWG3213,No,Modify,No,0,2,0
03/29/2010 11:42:48,CWG3213,Yes,Create,No,1,0,0
03/29/2010 11:59:52,CWG3213,No,Modify,No,0,2,0
03/29/2010 12:50:09,CWG3213,No,Modify,No,0,2,0
03/29/2010 12:57:46,CWG3213,No,Modify,No,0,2,0
03/29/2010 13:09:26,CWG3213,No,Delete,No,0,3,0
03/29/2010 14:46:04,CWG3213,Yes,Modify,No,1,2,0
03/29/2010 15:02:06,CWG3213,No,Read,No,0,1,0
03/29/2010 16:02:17,CWG3213,No,Read,No,0,1,0
03/29/2010 16:02:58,CWG3213,No,Modify,No,0,2,0
03/29/2010 16:03:06,CWG3213,Yes,Modify,No,1,2,0
03/29/2010 16:03:49,CWG3213,No,Read,No,0,1,0
03/29/2010 16:03:58,CWG3213,No,Delete,No,0,3,0
03/29/2010 16:04:05,CWG3213,No,Modify,No,0,2,0
03/29/2010 16:04:08,CWG3213,Yes,Modify,No,1,2,0
03/29/2010 16:04:26,CWG3213,No,Read,No,0,1,0
03/29/2010 16:04:39,CWG3213,Yes,Modify,No,1,2,0
03/29/2010 16:04:54,CWG3213,No,Modify,No,0,2,0
03/29/2010 16:04:58,CWG3213,No,Read,No,0,1,0
03/29/2010 16:56:02,CWG3213,Yes,Modify,No,1,2,0
03/30/2010 10:38:47,CWG3213,No,Delete,No,0,3,0
03/30/2010 10:40:39,CWG3213,No,Read,No,0,1,0
03/30/2010 11:17:08,CWG3213,Yes,Create,No,1,0,0
03/30/2010 12:12:36,CWG3213,No,Delete,No,0,3,0
03/30/2010 12:14:09,CWG3213,No,Modify,No,0,2,0
03/30/2010 12:15:12,CWG3213,Yes,Create,No,1,0,0
03/30/2010 12:15:15,CWG3213,No,Modify,No,0,2,0
03/30/2010 12:17:57,CWG3213,Yes,Create,No,1,0,0
03/30/2010 12:18:26,CWG3213,Yes,Modify,No,1,2,0
03/30/2010 12:19:06,CWG3213,Yes,Modify,No,1,2,0
03/30/2010 12:19:35,CWG3213,Yes,Modify,No,1,2,0
03/30/2010 12:19:41,CWG3213,No,Read,No,0,1,0
03/30/2010 12:20:39,CWG3213,No,Modify,No,0,2,0
03/30/2010 12:20:46,CWG3213,Yes,Modify,No,1,2,0
03/30/2010 13:15:11,CWG3213,No,Delete,No,0,3,0
03/30/2010 13:16:37,CWG3213,No,Read,No,0,1,0
03/30/2010 14:02:23,CWG3213,Yes,Modify,No,1,2,0
03/30/2010 14:05:34,CWG3213,No,Read,No,0,1,0
03/30/2010 14:23:54,CWG3213,No,Modify,No,0,2,0
03/30/2010 14:25:05,CWG3213,No,Delete,No,0,3,0
03/30/2010 14:25:41,CWG3213,No,Modify,No,0,2,0
03/30/2010 14:47:57,CWG3213,Yes,Modify,No,1,2,0
03/30/2010 17:26:39,CWG3213,No,Delete,No,0,3,0
03/30/2010 17:58:18,CWG3213,No,Read,No,0,1,0
03/31/2010 08:58:49,CWG3213,Yes,Modify,No,1,2,0
03/31/2010 09:07:10,CWG3213,No,Read,No,0,1,0
03/31/2010 09:30:52,CWG3213,Yes,Modify,No,1,2,0
03/31/2010 11:30:57,CWG3213,No,Modify,No,0,2,0
03/31/2010 11:31:01,CWG3213,Yes,Create,No,1,0,0
03/31/2010 11:43:46,CWG3213,No,Delete,No,0,3,0
03/31/2010 12:38:05,CWG3213,Yes,Modify,No,1,2,0
03/31/2010 13:47:36,CWG3213,Yes,Create,No,1,0,0
03/31/2010 14:00:16,CWG3213,Yes,Create,No,1,0,0
03/31/2010 14:09:51,CWG3213,No,Read,No,0,1,0
03/31/2010 14:15:25,CWG3213,No,Modify,No,0,2,0
03/31/2010 14:19:09,CWG3213,No,Delete,No,0,3,0
03/31/2010 14:19:55,CWG3213,No,Modify,No,0,2,0
03/31/2010 14:21:21,CWG3213,Yes,Create,No,1,0,0
03/31/2010 14:29:34,CWG3213,Yes,Modify,No,1,2,0
03/31/2010 17:13:51,CWG3213,No,Modify,No,0,2,0
03/31/2010 17:14:15,CWG3213,No,Modify,No,0,2,0
03/31/2010 17:16:43,CWG3213,No,Modify,No,0,2,0
03/31/2010 17:19:43,CWG3213,Yes,Modify,No,1,2,0
03/31/2010 17:24:08,CWG3213,No,Read,No,0,1,0
03/31/2010 17:25:32,CWG3213,Yes,Modify,No,1,2,0
03/31/2010 17:28:01,CWG3213,No,Delete,No,0,3,0
03/31/2010 17:28:41,CWG3213,No,Read,No,0,1,0
03/31/2010 17:28:42,CWG3213,Yes,Modify,No,1,2,0
03/31/2010 18:36:38,CWG3213,No,Read,No,0,1,0
03/31/2010 18:38:13,CWG3213,Yes,Modify,No,1,2,0
03/31/2010 18:41:51,CWG3213,No,Modify,No,0,2,0
04/01/2010 08:56,CWG3213,No,Modify,No,0,2,0
04/01/2010 08:58,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 10:21,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 10:42,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 10:46,CWG3213,No,Read,No,0,1,0
04/01/2010 11:17,CWG3213,No,Delete,No,0,3,0
04/01/2010 11:19,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 12:48,CWG3213,No,Read,No,0,1,0
04/01/2010 12:49,CWG3213,No,Delete,No,0,3,0
04/01/2010 12:53,CWG3213,No,Modify,No,0,2,0
04/01/2010 12:54,CWG3213,No,Read,No,0,1,0
04/01/2010 12:54,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 12:55,CWG3213,No,Delete,No,0,3,0
04/01/2010 12:56,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 12:57,CWG3213,No,Delete,No,0,3,0
04/01/2010 12:58,CWG3213,Yes,Create,No,1,0,0
04/01/2010 14:02,CWG3213,No,Delete,No,0,3,0
04/01/2010 14:08,CWG3213,No,Delete,No,0,3,0
04/01/2010 14:57,CWG3213,No,Read,No,0,1,0
04/01/2010 15:46,CWG3213,No,Read,No,0,1,0
04/01/2010 15:48,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 15:48,CWG3213,No,Delete,No,0,3,0
04/01/2010 15:59,CWG3213,No,Modify,No,0,2,0
04/01/2010 17:05,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 17:06,CWG3213,No,Modify,No,0,2,0
04/01/2010 18:31,CWG3213,Yes,Modify,No,1,2,0
04/01/2010 18:38,CWG3213,No,Delete,No,0,3,0
04/03/2010 08:16,CWG3213,No,Read,No,0,1,0
04/03/2010 08:24,CWG3213,No,Delete,No,0,3,0
04/03/2010 09:24,CWG3213,No,Delete,No,0,3,0
04/03/2010 09:26,CWG3213,No,Read,No,0,1,0
04/03/2010 09:28,CWG3213,Yes,Create,No,1,0,0
04/03/2010 10:30,CWG3213,Yes,Create,No,1,0,0
04/03/2010 10:30,CWG3213,Yes,Modify,No,1,2,0
04/03/2010 10:33,CWG3213,Yes,Create,No,1,0,0
04/03/2010 10:39,CWG3213,No,Modify,No,0,2,0
04/03/2010 10:41,CWG3213,Yes,Modify,No,1,2,0
04/03/2010 10:45,CWG3213,No,Delete,No,0,3,0
04/03/2010 10:48,CWG3213,No,Modify,No,0,2,0
04/03/2010 10:53,CWG3213,No,Delete,No,0,3,0
04/03/2010 10:54,CWG3213,No,Delete,No,0,3,0
04/03/2010 10:56,CWG3213,Yes,Modify,No,1,2,0
04/03/2010 10:57,CWG3213,Yes,Modify,No,1,2,0
04/03/2010 10:57,CWG3213,No,Modify,No,0,2,0
04/03/2010 12:17,CWG3213,No,Modify,No,0,2,0
04/03/2010 12:52,CWG3213,Yes,Create,No,1,0,0
04/03/2010 12:56,CWG3213,Yes,Modify,No,1,2,0
04/03/2010 13:01,CWG3213,Yes,Create,No,1,0,0
04/03/2010 13:04,CWG3213,Yes,Create,No,1,0,0
04/03/2010 16:42,CWG3213,No,Delete,No,0,3,0
04/03/2010 16:50,CWG3213,Yes,Modify,No,1,2,0
04/03/2010 16:52,CWG3213,No,Modify,No,0,2,0
04/03/2010 16:53,CWG3213,No,Modify,No,0,2,0
04/04/2010 08:07,CWG3213,Yes,Modify,No,1,2,0
04/04/2010 08:07,CWG3213,No,Read,No,0,1,0
04/04/2010 08:07,CWG3213,Yes,Create,No,1,0,0
04/04/2010 08:11,CWG3213,No,Modify,No,0,2,0
04/04/2010 08:11,CWG3213,No,Read,No,0,1,0
04/04/2010 08:12,CWG3213,No,Read,No,0,1,0
04/04/2010 08:13,CWG3213,No,Delete,No,0,3,0
04/04/2010 08:17,CWG3213,No,Modify,No,0,2,0
04/04/2010 08:17,CWG3213,Yes,Modify,No,1,2,0
04/04/2010 08:22,CWG3213,No,Modify,No,0,2,0
04/04/2010 08:22,CWG3213,No,Read,No,0,1,0
04/04/2010 09:36,CWG3213,No,Modify,No,0,2,0
04/04/2010 10:09,CWG3213,No,Modify,No,0,2,0
04/04/2010 10:09,CWG3213,No,Modify,No,0,2,0
04/04/2010 10:10,CWG3213,Yes,Modify,No,1,2,0
04/04/2010 11:10,CWG3213,No,Modify,No,0,2,0
04/04/2010 11:13,CWG3213,No,Read,No,0,1,0
04/04/2010 11:41,CWG3213,No,Delete,No,0,3,0
04/04/2010 11:54,CWG3213,No,Delete,No,0,3,0
04/04/2010 13:21,CWG3213,No,Read,No,0,1,0
04/04/2010 14:06,CWG3213,No,Delete,No,0,3,0
04/04/2010 14:15,CWG3213,No,Delete,No,0,3,0
04/04/2010 14:36,CWG3213,No,Read,No,0,1,0
04/04/2010 14:40,CWG3213,No,Read,No,0,1,0
04/04/2010 16:41,CWG3213,No,Read,No,0,1,0
04/04/2010 16:42,CWG3213,Yes,Create,No,1,0,0
04/04/2010 16:44,CWG3213,No,Modify,No,0,2,0
04/04/2010 16:45,CWG3213,Yes,Modify,No,1,2,0
04/05/2010 08:25,CWG3213,No,Delete,No,0,3,0
04/05/2010 10:00,CWG3213,Yes,Modify,No,1,2,0
04/05/2010 10:17,CWG3213,No,Modify,No,0,2,0
04/05/2010 10:19,CWG3213,No,Modify,No,0,2,0
04/05/2010 10:20,CWG3213,No,Delete,No,0,3,0
04/05/2010 10:23,CWG3213,No,Modify,No,0,2,0
04/05/2010 10:23,CWG3213,No,Modify,No,0,2,0
04/05/2010 10:25,CWG3213,Yes,Modify,No,1,2,0
04/05/2010 10:29,CWG3213,No,Modify,No,0,2,0
04/05/2010 10:30,CWG3213,No,Delete,No,0,3,0
04/05/2010 11:56,CWG3213,No,Delete,No,0,3,0
04/05/2010 11:58,CWG3213,No,Modify,No,0,2,0
04/05/2010 12:11,CWG3213,Yes,Create,No,1,0,0
04/05/2010 12:19,CWG3213,No,Delete,No,0,3,0
04/05/2010 12:20,CWG3213,No,Modify,No,0,2,0
04/05/2010 13:05,CWG3213,Yes,Modify,No,1,2,0
04/05/2010 13:06,CWG3213,Yes,Modify,No,1,2,0
04/05/2010 13:49,CWG3213,No,Delete,No,0,3,0
04/05/2010 15:40,CWG3213,Yes,Modify,No,1,2,0
04/05/2010 15:50,CWG3213,Yes,Create,No,1,0,0
04/05/2010 15:56,CWG3213,No,Modify,No,0,2,0
04/05/2010 15:56,CWG3213,No,Modify,No,0,2,0
04/06/2010 09:45,CWG3213,No,Delete,No,0,3,0
04/06/2010 10:06,CWG3213,No,Read,No,0,1,0
04/06/2010 10:06,CWG3213,Yes,Create,No,1,0,0
04/06/2010 10:26,CWG3213,No,Read,No,0,1,0
04/06/2010 10:29,CWG3213,Yes,Create,No,1,0,0
04/06/2010 13:08,CWG3213,No,Read,No,0,1,0
04/06/2010 13:08,CWG3213,No,Delete,No,0,3,0
04/06/2010 13:08,CWG3213,Yes,Modify,No,1,2,0
04/06/2010 13:09,CWG3213,No,Delete,No,0,3,0
04/06/2010 13:09,CWG3213,No,Modify,No,0,2,0
04/06/2010 13:09,CWG3213,No,Read,No,0,1,0
04/06/2010 13:09,CWG3213,Yes,Create,No,1,0,0
04/06/2010 14:28,CWG3213,Yes,Create,No,1,0,0
04/06/2010 14:31,CWG3213,No,Read,No,0,1,0
04/06/2010 14:32,CWG3213,No,Delete,No,0,3,0
04/06/2010 14:35,CWG3213,Yes,Modify,No,1,2,0
04/06/2010 14:37,CWG3213,No,Modify,No,0,2,0
04/06/2010 14:38,CWG3213,Yes,Create,No,1,0,0
04/06/2010 14:40,CWG3213,No,Delete,No,0,3,0
04/06/2010 14:45,CWG3213,No,Read,No,0,1,0
04/06/2010 14:45,CWG3213,No,Modify,No,0,2,0
04/06/2010 15:49,CWG3213,No,Delete,No,0,3,0
04/06/2010 16:00,CWG3213,No,Modify,No,0,2,0
04/06/2010 18:37,CWG3213,No,Modify,No,0,2,0
04/06/2010 18:54,CWG3213,No,Read,No,0,1,0
04/06/2010 18:58,CWG3213,No,Read,No,0,1,0
04/07/2010 09:08,CWG3213,No,Delete,No,0,3,0
04/07/2010 09:09,CWG3213,No,Read,No,0,1,0
04/07/2010 09:11,CWG3213,No,Modify,No,0,2,0
04/07/2010 10:52,CWG3213,Yes,Create,No,1,0,0
04/07/2010 11:06,CWG3213,Yes,Create,No,1,0,0
04/07/2010 11:12,CWG3213,Yes,Modify,No,1,2,0
04/07/2010 12:23,CWG3213,No,Delete,No,0,3,0
04/07/2010 12:26,CWG3213,Yes,Modify,No,1,2,0
04/07/2010 12:28,CWG3213,No,Read,No,0,1,0
04/07/2010 13:42,CWG3213,Yes,Modify,No,1,2,0
04/07/2010 13:45,CWG3213,No,Modify,No,0,2,0
04/07/2010 14:49,CWG3213,No,Delete,No,0,3,0
04/07/2010 14:49,CWG3213,No,Modify,No,0,2,0
04/07/2010 14:50,CWG3213,Yes,Create,No,1,0,0
04/07/2010 14:50,CWG3213,No,Delete,No,0,3,0
04/07/2010 14:50,CWG3213,Yes,Modify,No,1,2,0
04/07/2010 14:50,CWG3213,No,Read,No,0,1,0
04/07/2010 14:50,CWG3213,Yes,Create,No,1,0,0
04/07/2010 14:51,CWG3213,No,Read,No,0,1,0
04/07/2010 14:51,CWG3213,No,Delete,No,0,3,0
04/07/2010 14:51,CWG3213,Yes,Modify,No,1,2,0
04/07/2010 16:35,CWG3213,Yes,Modify,No,1,2,0
04/07/2010 16:35,CWG3213,No,Modify,No,0,2,0
04/07/2010 17:43,CWG3213,Yes,Create,No,1,0,0
04/07/2010 17:43,CWG3213,Yes,Modify,No,1,2,0
04/07/2010 18:32,CWG3213,No,Read,No,0,1,0
04/07/2010 18:35,CWG3213,No,Modify,No,0,2,0
